VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
20028361,0.6747,Bhuj - RTO Circle,N,15000.0,31.0,N,22.03857,300000.0,HDFC BANK,Kachchh,Bhuj - Rto Circle,Tier III,30.0,Under Matric (Class l to lX),Male,300000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-01-24,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,330000.0,West,1
21049177,79.22,Dhanbad - Shastri Nagar,N,119617.0,51.0,Y,23.05456,541523.0,HDFC BANK,dhanbad,Dhanbad - Shastri Nagar,Tier II,39.0,Graduation,Female,1000000.0,Sales,Single,Indian,Self employed/ Business,Non Par,HDFC BANK,DD,Savings,Annual,HDFC Life Sanchay,2019-09-01,0,Resident Indian,15.0,0,N,Jharkhand,HDFC BANK,541523.0,East,1
20465226,81.82,Perinthalmanna - KPM Arcade,N,50000.0,22.0,N,23.183670000000006,1000000.0,HDFC BANK,malappuram,Perinthalmanna - Kpm Arcade,Tier III,38.0,B A,Male,500000.0,Furniture,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-06-16,0,Resident Indian,10.0,1,N,Kerala,HDFC BANK,1000000.0,South 2,1
19993175,0.6869,Ambala - Nicholson Road,N,20000.0,29.0,Y,24.22145,200000.0,HDFC BANK,Kurali,Ambala - Nicholson Road,Tier III,28.0,B A,Male,350000.0,Agriculture,Single,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-01-17,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,200000.0,North 1,1
20672767,80.46,Surat - City Light,N,100000.0,34.0,Y,23.38869,1000000.0,HDFC BANK,surat,Surat - City Light,Tier II,38.0,ITI,Male,500000.0,Cosmetics,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-29,0,Resident Indian,15.0,1,N,Gujarat,HDFC BANK,2000000.0,West,1
20127154,0.8052,Panjim - Patto,N,30000.0,29.0,Y,20.70312,300000.0,HDFC BANK,Panjim,Panjim - Patto,Tier III,46.0,B Ed,Female,250000.0,Professional,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-22,0,Resident Indian,10.0,0,N,Goa,HDFC BANK,300000.0,West,1
20249684,0.669,Kottayam - Plantation,N,252000.0,36.0,N,26.12245,3500000.0,Ex-HDFC,Kottayam,Kochi - Pallath Enclave,Tier III,53.0,Graduation,Male,3000000.0,Food,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-03-26,0,Resident Indian,10.0,1,N,Kerala,HDFC Sales,7000000.0,South 2,0
20948217,87.87,Ghaziabad - Rajnagar,N,60000.0,32.0,Y,26.81359,600000.0,HDFC BANK,ghaziabad,Ghaziabad - Rajnagar,Tier II,43.0,B A,Male,500000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-10-12,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,600000.0,North 2,1
20824213,68.78,Jabalpur - BG Complex,N,31000.0,25.0,Y,26.07897,310000.0,HDFC BANK,chhindwara,Bhopal - M.P. Nagar,Tier III,27.0,B Tech,Male,1500000.0,Accounts,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-10-22,0,Resident Indian,10.0,1,N,Madhya Pradesh,HDFC BANK,620000.0,East,1
20582270,91.47,Mumbai - Bandra Kurla Complex,N,100000.0,29.0,Y,28.22839,1000000.0,HDFC BANK,mumbai,Mumbai - Bkc,Tier I,38.0,Graduation,Male,1500000.0,Telecom,Single,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-07-20,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,2000000.0,West,1
20479492,84.61,Pune City Mall,N,10783.0,33.0,Y,21.2585,5934768.0,Brokers & Small CA,pune,Pune - Nandadeep Fc Road,Tier I,25.0,Graduation,Male,250000.0,Service,Single,Indian,Salaried,Non Par,Probus Insurance Broker Privat,Cheque,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-06-21,1,Resident Indian,40.0,1,N,Maharashtra,Brokers,5000000.0,West,1
20019780,-,Srinagar - Residency Road,N,100000.0,73.0,N,23.5102,700000.0,HDFC BANK,Srinagar,Srinagar - Ig Road,Tier II,57.0,B A,Male,1000000.0,Government Sector,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth - Flexi,2018-01-20,0,Resident Indian,10.0,0,N,Jammu & Kashmir,HDFC BANK,700000.0,North 1,0
20295277,0.7826,Kota - Shopping Centre,N,25000.0,16.0,N,21.45329,1000000.0,HDFC BANK,Baran,Kota - Shopping Centre,Tier III,45.0,Graduation,Male,300000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-31,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,1000000.0,North 2,0
20481515,74.22,Rajkot - Rajkumar College,N,50000.0,76.0,Y,23.87543,500000.0,HDFC BANK,khambhalia,Rajkot - Rajkumar College,Tier III,39.0,B A,Female,300000.0,Teaching,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-06-20,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,1000000.0,West,1
20941781,82.91,Chennai - T Nagar,N,25000.0,20.0,Y,21.22449,250000.0,HDFC BANK,chennai,Chennai - T. Nagar,Tier I,19.0,Graduation,Male,240000.0,Trading,Single,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-07-12,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,500000.0,South 1,1
20772429,89.94,Chennai - T Nagar,N,50000.0,28.0,Y,25.34435,1000000.0,Ex-HDFC,tiruvallur,Chennai - T. Nagar,Tier III,47.0,B Tech,Male,1100000.0,Service,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-29,0,Resident Indian,10.0,0,N,Tamil Nadu,HDFC Sales,1000000.0,South 1,1
20401269,31.56,Abohar - Shankar Market,N,15000.0,19.0,Y,23.38869,150000.0,HDFC BANK,abohar,Abohar - Shankar Market,Tier III,32.0,M A,Male,500000.0,Agriculture,Married,Indian,Agriculture,UL,DUMMY HDFC BANK UPSELL,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-05-16,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK Upsell,300000.0,North 1,1
20553162,100.0,Sambalpur - Hota Complex,N,50000.0,16.0,Y,23.72281,500000.0,HDFC BANK,sambalpur,Bhubaneswar - Saheed Nagar,Tier III,35.0,B Tech,Male,600000.0,Steel,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-07-17,0,Resident Indian,10.0,1,N,Odisha,HDFC BANK,1000000.0,East,1
20289645,0.7743,Guruvayur - RV Trade Center,N,100000.0,31.0,N,23.4375,1000000.0,HDFC BANK,Thrissur,Guruvayur - Rv Trade Center,Tier III,42.0,Post Graduation,Female,500000.0,School,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-24,0,Resident Indian,15.0,1,N,Kerala,HDFC BANK,2000000.0,South 2,1
19962516,-,Madurai - Kalavasal,N,25000.0,61.0,Y,24.84098,350000.0,Ex-HDFC,Madurai,Madurai - Thallakulam,Tier II,57.0,M A,Female,870000.0,Teaching,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-01,0,Resident Indian,10.0,0,N,Tamil Nadu,HDFC Sales,350000.0,South 1,1
20514708,85.59,Thiruvalla - Deepa Towers,N,50000.0,24.0,Y,22.49135,500000.0,HDFC BANK,kottayam,Thiruvalla - M C Road,Tier III,59.0,Graduation,Male,500000.0,Retired,Married,Indian,Others,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-03-07,0,Resident Indian,10.0,0,N,Kerala,HDFC BANK,500000.0,South 2,1
20041028,0.9286,Nasik - City Plaza,N,80000.0,37.0,Y,21.45329,3200000.0,Ex-HDFC,Nashik,Jalgaon - Patel Plaza,Tier II,40.0,B E,Male,800000.0,Information Technology,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-01-29,0,Resident Indian,16.0,0,N,Maharashtra,HDFC Sales,3200000.0,West,1
21083498,59.63,Noida - Sec - 18,N,125000.0,39.0,Y,23.03005,1783663.0,HDFC BANK,noida,Noida - Sec - 18,Tier II,55.0,B E,Male,5000000.0,IT Industry,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life Click2Invest - ULIP,2019-01-19,0,Resident Indian,15.0,0,N,Uttar Pradesh,HDFC BANK,1250000.0,North 1,1
20611976,67.11,Surat - City Light,N,50000.0,83.0,Y,24.80159,500000.0,HDFC BANK,surat,Surat - City Light,Tier II,45.0,H S C,Male,700000.0,Metals,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-06-08,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20545014,75.94,Moradabad - Civil Lines,N,100000.0,39.0,Y,24.80159,1000000.0,HDFC BANK,bazpur,Moradabad - Civil Lines,Tier III,46.0,M D,Male,1200000.0,Medical,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-11-07,0,Resident Indian,10.0,1,N,Uttarakhand,HDFC BANK,2000000.0,North 2,1
20707391,100.0,Bangalore - Jayanagar,N,1000000.0,47.0,Y,28.73467,10000000.0,HDFC BANK,bangalore,Bangalore - Jayanagar,Tier I,39.0,B E,Male,3000000.0,Software,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-11-09,0,Resident Indian,10.0,0,N,Karnataka,HDFC BANK,10000000.0,South 2,1
20329400,0.7058,Kota - Shopping Centre,N,69996.0,33.0,N,23.38869,2800000.0,Ex-HDFC,Jhalawar,Kota - Shopping Centre,Tier III,42.0,B Com,Male,1200000.0,Textile,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,DD,Investment,Monthly Premium,HDFC SL ProGrowth - Flexi,2018-04-16,0,Resident Indian,15.0,1,N,Rajasthan,HDFC Sales,5600000.0,North 2,1
19922510,0.8844,HDFC SL Andheri Sales Hub,N,100000.0,34.0,Y,21.48438,1000000.0,HDFC BANK,Mumbai,Mumbai - Khar (W),Tier I,47.0,Post Graduation,Female,2500000.0,Entertainment,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2017-12-29,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,2000000.0,West,1
20502932,76.56,Muzaffarpur - Orient Club,N,19155.0,63.0,N,26.5625,10000000.0,Ex-HDFC,danapur,Patna - Exhibition Road,Tier III,38.0,B Sc,Male,800000.0,Sales And Marketing,Married,Indian,Salaried,Non Par,HDFC SECURITIES LIMITED,Online Credit/Debit Card/Teles Sales,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-06-28,1,Resident Indian,27.0,1,N,Bihar,HDFC Sec,20000000.0,East,1
20996993,100.0,Delhi - Asaf Ali Road,N,150000.0,22.0,N,24.80159,2134604.0,HDFC BANK,new delhi,Delhi - Asaf Ali Road,Tier I,47.0,Graduation,Female,1500000.0,Jewellery,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-12-24,0,Resident Indian,15.0,0,N,Delhi,HDFC BANK,1500000.0,North 1,0
20393505,70.22,Valsad - Dreamland Cinema,N,50000.0,17.0,Y,23.71184,1050000.0,HDFC BANK,valsad,Valsad - Dreamland Cinema,Tier III,65.0,B Com,Male,800000.0,Paint,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-05-18,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,350000.0,West,1
20139753,0.8324,Chennai - T Nagar,N,95693.0,51.0,N,23.88844,542908.0,Brokers & Small CA,Kanchipuram,Chennai - T. Nagar,Tier III,51.0,MBA,Male,700000.0,Service,Married,Indian,Salaried,Par,Vizza Insurance Broking Servic,Online Credit/Debit Card/Teles Sales,Savings,Annual,HDFC Life Super Income Plan,2018-02-26,0,Resident Indian,16.0,0,N,Tamil Nadu,Brokers,542908.0,South 1,1
20209596,1,Mathura - Sangam Complex,N,98000.0,25.0,Y,24.60938,686000.0,HDFC BANK,Sadabad,Agra - Sanjay Place,Tier III,56.0,S S C,Female,400000.0,Medical,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-03-20,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,686000.0,North 2,1
20102865,0.505,Delhi - Dwarka,N,60000.0,31.0,Y,23.03005,1800000.0,HDFC BANK,New Delhi,Delhi - Nehru Place,Tier I,24.0,Graduation,Female,500000.0,Business,Single,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-02-20,0,Resident Indian,10.0,1,N,Delhi,HDFC BANK,1200000.0,North 1,1
21124071,79.33,Indore - Vijay Nagar,N,25000.0,68.0,Y,28.39872,250000.0,HDFC BANK,indore,Gwalior - City Centre,Tier II,49.0,Graduation,Male,500000.0,Sales And Marketing,Married,Indian,Others,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2019-01-28,0,Resident Indian,10.0,1,N,Madhya Pradesh,HDFC BANK,500000.0,East,1
20290326,0.8351,Kanpur - Swaroop Nagar,N,50000.0,35.0,Y,23.05456,500000.0,HDFC BANK,Kanpur Nagar,Kanpur - Js Tower,Tier III,21.0,Graduation,Male,500000.0,Travel And Tour,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-29,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,1000000.0,North 2,0
19952493,-,Pune City Mall,N,60000.0,26.0,Y,17.77778,2000000.0,Ex-HDFC,Pune,Pune - Nandadeep Fc Road,Tier I,46.0,MCM,Male,2400000.0,Information Technology,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-03-01,0,Resident Indian,15.0,0,N,Maharashtra,HDFC Sales,2000000.0,West,1
20893337,71.35,Hissar - Kamla Nagar,N,50000.0,19.0,Y,24.22145,1000000.0,HDFC BANK,fatehabad,Hissar - Kamla Nagar,Tier III,36.0,B A,Male,400000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-06-11,0,Resident Indian,10.0,0,N,Haryana,HDFC BANK,500000.0,North 1,1
20906731,100.0,Gandhidham - Tagore Road,N,36000.0,88.0,Y,29.38476,350000.0,HDFC BANK,gandhidham,Gandhidham - Tagore Road,Tier III,61.0,Under Matric (Class l to lX),Male,300000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-11-23,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,350000.0,West,1
19993426,0.9608,Mumbai - Borivali,N,100000.0,30.0,N,24.34176,1000000.0,HDFC BANK,Mumbai,Mumbai - Goregaon Branch,Tier I,27.0,Ph.D.,Female,600000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-01-16,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,2000000.0,West,1
20974423,94.7,Madurai - Kalavasal,N,200000.0,26.0,Y,24.39106,1400000.0,HDFC BANK,madurai,Madurai - Thallakulam,Tier II,48.0,B E,Male,1200000.0,Engineering,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-12-18,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,2800000.0,South 1,1
20161182,0.875,Trichy - Vijay Towers,N,36000.0,36.0,N,23.03005,154890.0,Brokers & Small CA,Thanjavur,Trichy - Vijay Towers,Tier III,49.0,S S C,Female,200000.0,Milk Plant,Married,Indian,Self employed/ Business,Par,Integrated Insurance Broking S,Cheque,Savings,Monthly Premium,HDFC Life ClassicAssure Plus,2018-06-03,0,Resident Indian,10.0,1,N,Tamil Nadu,Brokers,154891.0,South 1,0
20696401,75.31,Jamnagar - Manek Center,N,25000.0,15.0,Y,21.79931,250000.0,HDFC BANK,kalavad,Jamnagar - Manek Center,Tier III,55.0,B A,Male,400000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-09,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,250000.0,West,1
20978298,25.61,Mumbai - Borivali,N,38277.0,30.0,Y,22.65625,219554.0,Brokers & Small CA,bangalore,Mumbai - Bkc,Tier I,56.0,Others,Female,840000.0,Banking,Married,Indian,Self employed/ Business,Par,Dealmoney Securities Private L,Cheque,Savings,Annual,HDFC Life Super Income Plan,2018-12-17,0,Resident Indian,16.0,0,N,Karnataka,Small CA,219554.0,West,1
21054766,89.56,Panipat - G.T.Road,N,50000.0,49.0,N,23.03005,500000.0,HDFC BANK,panipat,Panipat - G.T.Road,Tier III,45.0,Graduation,Male,600000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2019-08-01,0,Resident Indian,10.0,0,N,Haryana,HDFC BANK,500000.0,North 1,0
20034036,0.543,Jaipur - Mahavir Marg,N,25000.0,30.0,N,31.96761,250000.0,Ex-HDFC,Sawai Madhopur,Jaipur - Mahavir Marg,Tier III,30.0,Graduation,Male,500000.0,Banking,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-30,0,Resident Indian,10.0,0,N,Rajasthan,HDFC Sec,250000.0,North 2,1
21008943,93.11,Kolkata - Menaka Estate,N,44383.0,25.0,Y,21.0772,2000000.0,Ex-HDFC,north 24 parganas,Durgapur - Nachan Road,Tier III,36.0,B Tech,Female,1600000.0,IT Industry,Married,Indian,Salaried,Non Par,HDFC Sales Private Limited,Cheque,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-12-27,1,Resident Indian,20.0,1,N,West Bengal,HDFC Sales,2000000.0,East,1
20034496,-,Chennai - T Nagar,N,200000.0,34.0,N,24.4898,3070950.0,Ex-HDFC,Chennai,Chennai - T. Nagar,Tier I,49.0,MCM,Male,600000.0,Pharmaceutical,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-01-30,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC Sales,5000000.0,South 1,1
21098841,75.06,Delhi - Cannaught,N,120000.0,52.0,Y,25.24934,1200000.0,HDFC BANK,delhi,New Delhi- Barakhamba Road,Tier I,43.0,Graduation,Male,900000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2019-01-22,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK,1200000.0,North 1,1
20366095,92.29,Mumbai - Borivali Sales Hub,N,35000.0,22.0,Y,24.80159,1200000.0,Ex-HDFC,mumbai,Mumbai - Goregaon Branch,Tier I,28.0,B E,Male,240000.0,Service,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Monthly Premium,HDFC SL ProGrowth - Flexi,2018-07-05,0,Resident Indian,10.0,1,N,Maharashtra,HDFC Sales,2400000.0,West,1
20869601,88.12,Lucknow - Hazratganj,N,47996.0,36.0,Y,23.88844,50000000.0,HDFC BANK,lucknow,Lucknow - Hazratganj,Tier II,31.0,Graduation,Male,15000000.0,Real Estate,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,DD,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-11-13,1,Resident Indian,40.0,1,N,Uttar Pradesh,HDFC BANK,22000000.0,North 2,1
20746737,36.61,Jabalpur - BG Complex,N,45000.0,21.0,Y,21.82995,1400000.0,Ex-HDFC,dewas,Indore - Vijay Nagar,Tier III,43.0,H S C,Female,400000.0,Teaching,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Halfyearly Premium,HDFC Life ProGrowth Plus,2018-09-24,0,Resident Indian,15.0,1,N,Madhya Pradesh,HDFC Sales,2800000.0,East,1
21035153,82.79,Hyderabad - Begumpet,N,500000.0,42.0,Y,25.61728,5000000.0,HDFC BANK,hyderabad,Hyderabad - Begumpet,Tier I,33.0,M D,Male,5000000.0,Doctor,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-12-31,0,Resident Indian,10.0,0,N,Telangana,HDFC BANK,5000000.0,South 1,1
20851047,73.46,Bhagalpur,N,47847.0,38.0,Y,23.52941,500000.0,HDFC BANK,jamui,Muzaffarpur,Tier III,47.0,B A,Male,300000.0,Garments,Married,Indian,Self employed/ Business,Par,HDFC BANK,Online Netbanking,Savings,Annual,HDFC Life Uday,2018-10-31,0,Resident Indian,12.0,0,N,Bihar,HDFC BANK,292374.0,East,1
20595868,99.07,Delhi - Mayur Vihar,N,60000.0,52.0,Y,25.08286,600000.0,Brokers & Small CA,bokaro,Delhi - Mayur Vihar,Tier III,27.0,Graduation,Male,800000.0,Aeronautics,Single,Indian,Salaried,UL,Trustline Insurance Brokers Pv,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-07-28,0,Resident Indian,10.0,0,N,Jharkhand,Brokers,600000.0,North 1,1
20585365,96.61,Kolkata - Menaka Estate,N,16430.0,37.0,N,23.30905,10000000.0,HDFC BANK,kolkata,Kolkata - Menaka Estate,Tier I,39.0,MBA,Female,2500000.0,Banking,Married,Indian,Salaried,Non Par,HDFC BANK,Online Credit/Debit Card/Teles Sales,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-07-27,1,Resident Indian,36.0,1,N,West Bengal,HDFC BANK,10000000.0,East,1
20768109,68.24,Srinagar - Residency Road,N,30000.0,38.0,N,24.80159,600000.0,HDFC BANK,budgam,Srinagar - Ig Road,Tier III,44.0,S S C,Male,350000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-19,0,Resident Indian,10.0,1,N,Jammu & Kashmir,HDFC BANK,1200000.0,North 1,0
20616784,73.6,Moga - State Bank of Patiala,N,50000.0,39.0,Y,25.05931,500000.0,HDFC BANK,moga,Faridkot - Circular Road,Tier III,31.0,BDS,Male,500000.0,Dental,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-07-08,0,Resident Indian,15.0,1,N,Punjab,HDFC BANK,1000000.0,North 1,1
20018457,0.8585,Surendranagar Branch,N,125045.0,28.0,Y,26.6436,10000000.0,HDFC BANK,Ahmedabad,Surendranagar Branch,Tier I,34.0,M S,Male,1000000.0,Doctor,Married,Indian,Others,Non Par,HDFC BANK,Cheque,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-01-23,1,Resident Indian,40.0,1,N,Gujarat,HDFC BANK,10000000.0,West,1
20651054,72.58,Pune City Mall,N,38000.0,24.0,N,23.53037,1100000.0,Ex-HDFC,nashik,Nasik - City Plaza,Tier II,44.0,S S C,Male,350000.0,Stationary,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,Cheque,Investment,Halfyearly Premium,HDFC SL ProGrowth - Flexi,2018-08-20,0,Resident Indian,15.0,1,N,Maharashtra,HDFC Sales,2200000.0,West,1
19963589,0.8903,Ahmedabad Vastrapur Branch,N,206951.0,40.0,Y,30.04082,51870660.0,HDFC BANK,Jetpur,Ahmedabad - Vastrapur,Tier III,34.0,B Tech,Male,4605036.0,Textile,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,Cheque,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-09-01,1,Resident Indian,40.0,1,N,Gujarat,HDFC BANK,50000000.0,West,1
19966330,0.8858,Erode - Kumar Arcade,N,25000.0,38.0,Y,20.06173,250000.0,HDFC BANK,Erode,Erode - Kumar Arcade,Tier III,27.0,S S C,Male,200000.0,Textile,Single,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-10-01,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,500000.0,South 1,1
20445839,71.54,Moga - State Bank of Patiala,N,80000.0,45.0,N,24.89814,800000.0,HDFC BANK,zira,Bhatinda - N.H.15,Tier III,37.0,B A,Male,400000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-07-06,0,Resident Indian,15.0,1,N,Punjab,HDFC BANK,2400000.0,North 1,0
20495071,82.64,Dehradun - NCR Plaza,N,50000.0,17.0,N,24.4646,1950000.0,Ex-HDFC,pauri garhwal,Dehradun Ncr Plaza,Tier III,31.0,ITI,Male,350000.0,Manufacturing,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-06-27,0,Resident Indian,25.0,1,N,Uttarakhand,HDFC Sales,3900000.0,North 2,0
20862330,83.29,Delhi - Nehru Place,N,100000.0,26.0,N,24.80159,2500000.0,Ex-HDFC,faridabad,Faridabad Nit,Tier II,31.0,B A,Male,1200000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-05-11,0,Resident Indian,15.0,1,N,Haryana,HDFC Sales,5000000.0,North 1,0
20149069,0.8007,Junagadh Branch,N,50000.0,37.0,Y,24.81633,604657.0,HDFC BANK,Dhoraji,Junagadh - Moti Bagh,Tier III,44.0,S S C,Male,500000.0,Plastics,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Childrens Plan,Annual,HDFC Life YoungStar Udaan CAREER,2018-05-03,0,Resident Indian,20.0,1,N,Gujarat,HDFC BANK,393407.0,West,1
